Species,Variable,Team,Source,Year,Value,n_obs,status,flag,action,Source_used,Year_used,reason
Rhynchocyon cirnei,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,5680,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Rhynchocyon cirnei,Ventricles_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,97.2,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Saguinus geoffroyi,Agranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,6,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus geoffroyi,Body_Mass.g,Selected_collection,Bauernfeind_etal_2013_Table1,2013,482,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus geoffroyi,Brain_Mass.mg,Selected_collection,Bauernfeind_etal_2013_Table1,2013,10.5,1,USED,unit_suspect,review,Bauernfeind_etal_2013_Table1,2013,"Scale check: the TSV column brain_mass_mg really is milligrams (Pan paniscus 395000 = 395 g; Alouatta caraya 55800 = 55.8 g), but the reshape divides by 1000, so the value carried under the term Brain_Mass.mg is in GRAMS - 1000x smaller than the term claims. This comes from volumes_compiled.R (same line, same result in the canonical volumes_long.csv), so it is an upstream issue, NOT something this selection introduced. Here it only reaches the 13 species Stephan 1981 does not cover, because mass_rule pins the rest to Stephan. Set action to skip, or fix the reshape upstream, once decided."
Saguinus geoffroyi,Dysgranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,9,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus geoffroyi,Granular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,9,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus geoffroyi,Insula_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,23,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus geoffroyi,Total_brain_net_volume_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,10135,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus midas,Area_striata_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,1061,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Saguinus midas,Area_striata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,1077,1,superseded (older),NA,use,Frahm_etal_1984_Table1,1984,NA
Saguinus midas,Area_striata_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,841,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Saguinus midas,Area_striata_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,220,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Saguinus midas,Body_Mass.g,Selected_collection,Stephan_etal_1988_TABLE1,1988,340,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Body_Mass.g,Selected_collection,Matano_etal_1985_a_Table1,1985,340,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Body_Mass.g,Selected_collection,Matano_etal_1985_b_Table1,1985,340,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Body_Mass.g,Selected_collection,Stephan_etal_1981_TableIII,1981,340,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Brain_Mass.mg,Selected_collection,Stephan_etal_1988_TABLE1,1988,10300,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Brain_Mass.mg,Selected_collection,Stephan_etal_1981_TableIII,1981,10300,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Bulbus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,17.3,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Bulbus_olfactorius_accessorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,0.29,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Cerebellar_nuclei_total_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,21.57,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Saguinus midas,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,1061,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,36.8,1,USED,NA,use,Stephan_etal_1981_TableIX,1981,NA
Saguinus midas,Corpus_pineal_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.216,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saguinus midas,Corpus_subcommissurale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.0994,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saguinus midas,Corpus_subfornicale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.0795,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saguinus midas,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,692,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Hippocampus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,280,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Interpositus_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,6.94,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Saguinus midas,Lateral_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,7.75,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Saguinus midas,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,243,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Medial_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,6.88,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Saguinus midas,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,428,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,332,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,5883,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,1.18,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saguinus midas,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.559,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saguinus midas,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,120,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,40.9,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,471,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,7055,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,9569,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Ventral_pons_Vol.mm3,Selected_collection,Matano_etal_1985_b_Table1,1985,45.7,1,USED,NA,use,Matano_etal_1985_b_Table1,1985,NA
Saguinus midas,Ventricles_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,251,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Agranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,6,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus oedipus,Area_striata_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,977,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Saguinus oedipus,Area_striata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,1003,1,superseded (older),NA,use,Frahm_etal_1984_Table1,1984,NA
Saguinus oedipus,Area_striata_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,807,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Saguinus oedipus,Area_striata_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,170,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Saguinus oedipus,Body_Mass.g,Selected_collection,Bauernfeind_etal_2013_Table1,2013,418,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Body_Mass.g,Selected_collection,Stephan_etal_1988_TABLE1,1988,380,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Body_Mass.g,Selected_collection,Matano_etal_1985_a_Table1,1985,380,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Body_Mass.g,Selected_collection,Matano_etal_1985_b_Table1,1985,380,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Body_Mass.g,Selected_collection,Stephan_etal_1981_TableIII,1981,380,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Brain_Mass.mg,Selected_collection,Bauernfeind_etal_2013_Table1,2013,9.3,1,superseded (older),unit_suspect,review,Stephan_etal_1981_TableIII,1981,"Scale check: the TSV column brain_mass_mg really is milligrams (Pan paniscus 395000 = 395 g; Alouatta caraya 55800 = 55.8 g), but the reshape divides by 1000, so the value carried under the term Brain_Mass.mg is in GRAMS - 1000x smaller than the term claims. This comes from volumes_compiled.R (same line, same result in the canonical volumes_long.csv), so it is an upstream issue, NOT something this selection introduced. Here it only reaches the 13 species Stephan 1981 does not cover, because mass_rule pins the rest to Stephan. Set action to skip, or fix the reshape upstream, once decided."
Saguinus oedipus,Brain_Mass.mg,Selected_collection,Stephan_etal_1988_TABLE1,1988,10000,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Brain_Mass.mg,Selected_collection,Stephan_etal_1981_TableIII,1981,10000,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Bulbus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,19.1,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Bulbus_olfactorius_accessorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,0.406,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Capsula_interna_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,62.7,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Saguinus oedipus,Cerebellar_nuclei_total_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,24.6,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Saguinus oedipus,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,984,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Complexus_vestibularis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,18.4,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Saguinus oedipus,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1984_Table1,1984,34.2,1,USED,NA,use,Stephan_etal_1984_Table1,1984,NA
Saguinus oedipus,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,33,1,superseded (older),NA,use,Stephan_etal_1984_Table1,1984,NA
Saguinus oedipus,Corpus_pineal_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.392,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saguinus oedipus,Corpus_subcommissurale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.0921,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saguinus oedipus,Corpus_subfornicale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.167,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saguinus oedipus,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,754,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Dysgranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,13,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus oedipus,Epithalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,4.93,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Saguinus oedipus,Granular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,7,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus oedipus,Hippocampus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,262,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Hypothalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,152,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Saguinus oedipus,Insula_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,26,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus oedipus,Interpositus_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,7.19,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Saguinus oedipus,Lateral_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,8.8,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Saguinus oedipus,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,256,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Medial_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,8.61,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Saguinus oedipus,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,413,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,333,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,5894,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,1.55,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saguinus oedipus,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,1.08,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saguinus oedipus,Nucleus_subthalamicus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,4.45,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Saguinus oedipus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,4.49,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Saguinus oedipus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,3.63,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Saguinus oedipus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,7.25,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Saguinus oedipus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,2.98,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Saguinus oedipus,Pallidum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,73.2,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Saguinus oedipus,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,107,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,60.5,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,453,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Subthalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,77.6,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Saguinus oedipus,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,7052,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Thalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,410,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Saguinus oedipus,Total_brain_net_volume_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,8938.2,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus oedipus,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,9537,1,superseded (older),NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus oedipus,Tractus_opticus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,50.5,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Saguinus oedipus,Ventral_pons_Vol.mm3,Selected_collection,Matano_etal_1985_b_Table1,1985,50.9,1,USED,NA,use,Matano_etal_1985_b_Table1,1985,NA
Saguinus oedipus,Ventricles_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,62.6,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saimiri sciureus,Amygdala_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,227,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Saimiri sciureus,Area_striata_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,2326,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Saimiri sciureus,Area_striata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,2326,1,superseded (older),NA,use,Frahm_etal_1984_Table1,1984,NA
Saimiri sciureus,Area_striata_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,1884,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Saimiri sciureus,Area_striata_lamina_1_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,175,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Saimiri sciureus,Area_striata_laminae_2_6_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,1709,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Saimiri sciureus,Area_striata_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,442,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Saimiri sciureus,Body_Mass.g,Selected_collection,Stephan_etal_1988_TABLE1,1988,660,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saimiri sciureus,Body_Mass.g,Selected_collection,Matano_etal_1985_a_Table1,1985,660,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saimiri sciureus,Body_Mass.g,Selected_collection,Matano_etal_1985_b_Table1,1985,660,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saimiri sciureus,Body_Mass.g,Selected_collection,Stephan_etal_1981_TableIII,1981,660,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saimiri sciureus,Brain_Mass.mg,Selected_collection,Stephan_etal_1988_TABLE1,1988,24000,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Saimiri sciureus,Brain_Mass.mg,Selected_collection,Stephan_etal_1981_TableIII,1981,24000,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saimiri sciureus,Bulbus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,26.8,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saimiri sciureus,Bulbus_olfactorius_accessorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,0.985,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Saimiri sciureus,Capsula_interna_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,132,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Saimiri sciureus,CerebellarHemisphere_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table1,2003,1150,1,USED,NA,use,MacLeod_etal_2003_Table1,2003,NA
Saimiri sciureus,CerebellarHemisphere_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table2,2003,950,1,superseded (older),NA,use,MacLeod_etal_2003_Table1,2003,NA
Saimiri sciureus,CerebellarVermis_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table1,2003,875,1,USED,NA,use,MacLeod_etal_2003_Table1,2003,NA
Saimiri sciureus,CerebellarVermis_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table2,2003,950,1,superseded (older),NA,use,MacLeod_etal_2003_Table1,2003,NA
Saimiri sciureus,Cerebellar_nuclei_total_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,73.22,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Saimiri sciureus,Cerebellum_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table1,2003,2050,1,USED,NA,use,MacLeod_etal_2003_Table1,2003,NA
Saimiri sciureus,Cerebellum_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table2,2003,1900,1,superseded (older),NA,use,MacLeod_etal_2003_Table1,2003,NA
Saimiri sciureus,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,2260,1,superseded (older),NA,use,MacLeod_etal_2003_Table1,2003,NA
Saimiri sciureus,Complexus_centromedialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,45.9,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Saimiri sciureus,Complexus_corticobasolateralis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,181,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Saimiri sciureus,Complexus_vestibularis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,29.4,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Saimiri sciureus,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1984_Table1,1984,62.9,1,USED,NA,use,Stephan_etal_1984_Table1,1984,NA
Saimiri sciureus,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,62.9,1,superseded (older),NA,use,Stephan_etal_1984_Table1,1984,NA
Saimiri sciureus,Corpus_pineal_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,2.71,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saimiri sciureus,Corpus_subcommissurale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.143,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saimiri sciureus,Corpus_subfornicale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.255,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Saimiri sciureus,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,1430,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Saimiri sciureus,Epithalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,8.86,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
