"item","printed_label","taxon_in_source","value_kind","record_type","specimen_kind","taxon_concept","reassignable","hazard","note"
"Fobbs_etal_2011_TableS5a.csv","Nycticebus","Nycticebus","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-726; collection=Huber-Crosby; match=matched; Fobbs & Johnson 2011 TableS5a row 643, Huber-Crosby Collection catalog entry (specimen_number 726). species_as_printed=Nycticebus common_name= material=Brain stain=CV & Lux.Cr.Violet plane=Transverse clade_heading=MAMMALS specimen_number 726 appears on more than one TableS5a row; rows share one canonical_specimen as the same catalog accession. Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Macaque","Macaca mulatta","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-615; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 644, Huber-Crosby Collection catalog entry (specimen_number 615). species_as_printed=Macaca mulatta common_name=Macaque material=Brain stain=Cresyl. violet plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Macaque","Macaca mulatta","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-616; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 645, Huber-Crosby Collection catalog entry (specimen_number 616). species_as_printed=Macaca mulatta common_name=Macaque material=Brain stain=Tol. blue plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Macaque","Macaca mulatta","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-617; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 646, Huber-Crosby Collection catalog entry (specimen_number 617). species_as_printed=Macaca mulatta common_name=Macaque material=Brain stain=Weil. plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Macaque","Macaca mulatta","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-618; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 647, Huber-Crosby Collection catalog entry (specimen_number 618). species_as_printed=Macaca mulatta common_name=Macaque material=Brain stain=Weil. plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Macaque","Macaca mulatta","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-619; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 648, Huber-Crosby Collection catalog entry (specimen_number 619). species_as_printed=Macaca mulatta common_name=Macaque material=Brain stain=Weil. plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Macaque","Macaca mulatta","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-627; collection=Huber-Crosby; match=matched; Fobbs & Johnson 2011 TableS5a row 649, Huber-Crosby Collection catalog entry (specimen_number 627). species_as_printed=Macaca mulatta common_name=Macaque material=Brain stain=Weil & Cresyl. violet plane=Transverse clade_heading=MAMMALS specimen_number 627 appears on more than one TableS5a row; rows share one canonical_specimen as the same catalog accession. Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Macaque","Macaca mulatta","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-628; collection=Huber-Crosby; match=matched; Fobbs & Johnson 2011 TableS5a row 650, Huber-Crosby Collection catalog entry (specimen_number 628). species_as_printed=Macaca mulatta common_name=Macaque material=Brain stain=Weil & Thion. plane=Transverse clade_heading=MAMMALS specimen_number 628 appears on more than one TableS5a row; rows share one canonical_specimen as the same catalog accession. Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Macaque","Macaca mulatta","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-634; collection=Huber-Crosby; match=matched; Fobbs & Johnson 2011 TableS5a row 651, Huber-Crosby Collection catalog entry (specimen_number 634). species_as_printed=Macaca mulatta common_name=Macaque material=Brain stain=Pyr. silver plane=Transverse clade_heading=MAMMALS continuation_note=(stillborn fetus) specimen_number 634 appears on more than one TableS5a row; rows share one canonical_specimen as the same catalog accession. Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Macaque","Macaca mulatta","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-700; collection=Huber-Crosby; match=matched; Fobbs & Johnson 2011 TableS5a row 652, Huber-Crosby Collection catalog entry (specimen_number 700). species_as_printed=Macaca mulatta common_name=Macaque material=Spinal cord stain=Thion. plane=Transverse clade_heading=MAMMALS specimen_number 700 appears on more than one TableS5a row; rows share one canonical_specimen as the same catalog accession. Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-620; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 653, Huber-Crosby Collection catalog entry (specimen_number 620). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl. violet plane=Transverse clade_heading=MAMMALS continuation_note=( 20 mm. embr. ) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-621; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 654, Huber-Crosby Collection catalog entry (specimen_number 621). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl. violet plane=Transverse clade_heading=MAMMALS continuation_note=( 25 mm. embr. ) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-622; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 655, Huber-Crosby Collection catalog entry (specimen_number 622). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl. violet plane=Transverse clade_heading=MAMMALS continuation_note=( 95 mm. embr. ) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-623; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 656, Huber-Crosby Collection catalog entry (specimen_number 623). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl. violet plane=Transverse clade_heading=MAMMALS continuation_note=( 95 mm. embr. ) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-624; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 657, Huber-Crosby Collection catalog entry (specimen_number 624). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl. violet plane=Transverse clade_heading=MAMMALS continuation_note=( 100 mm. embr. ) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Hyrax","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-625; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 658, Huber-Crosby Collection catalog entry (specimen_number 625). species_as_printed= common_name=Hyrax material=Brain stain=Cresyl. violet & Weil. plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-626; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 659, Huber-Crosby Collection catalog entry (specimen_number 626). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl. violet plane=Transverse clade_heading=MAMMALS continuation_note=(70mm. embryo) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Macaque","Macaca mulatta","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-627; collection=Huber-Crosby; match=matched; Fobbs & Johnson 2011 TableS5a row 660, Huber-Crosby Collection catalog entry (specimen_number 627). species_as_printed=Macaca mulatta common_name=Macaque material=Brain stain=Weil & Cresyl. violet plane=Transverse clade_heading=MAMMALS specimen_number 627 appears on more than one TableS5a row; rows share one canonical_specimen as the same catalog accession. Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Macaque","Macaca mulatta","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-628; collection=Huber-Crosby; match=matched; Fobbs & Johnson 2011 TableS5a row 661, Huber-Crosby Collection catalog entry (specimen_number 628). species_as_printed=Macaca mulatta common_name=Macaque material=Brain stain=Weil & Thion. plane=Transverse clade_heading=MAMMALS specimen_number 628 appears on more than one TableS5a row; rows share one canonical_specimen as the same catalog accession. Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Rat","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-629; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 662, Huber-Crosby Collection catalog entry (specimen_number 629). species_as_printed= common_name=Rat material=Brain stain=Thion. plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
